,TW_NO,TW_TIME,TW_TEXT,FAV,RT
877,1195160424028618752,2019-11-15 11:03:44,RT @zubat720: 俳優の滝口幸広さんが34歳で亡くなったというニュース聞いて、「誰？」と思って調べたら「ハマイン！」の人だとわかって驚いた…浜名湖自動車学校のCMに出てる人で、数年前からかなりの頻度で放送されてるので、名前は知らなくても静岡県民にはおなじみの人なんで…,0,1411
878,1195126176651472896,2019-11-15 08:47:39,寝落ちしました今から始めるにゃ,1,0
879,1195126109290950657,2019-11-15 08:47:23,お、き、た、、、、,0,0
880,1195001136211611653,2019-11-15 00:30:47,ダウンロードが終わらないくそくそくそくそくそくそ,1,0
881,1194999721376436226,2019-11-15 00:25:10,RT @sndteamrocket: サカキさま、行ってきます https://t.co/rfcB0RrhEv,0,65
882,1194993088101376000,2019-11-14 23:58:48,https://t.co/7cXyxsB5VA,2,0
883,1194992140260007936,2019-11-14 23:55:02,僕はどうやら一年後に住処と4単位を奪われるらしいです,1,0
884,1194991912630927360,2019-11-14 23:54:08,RT @aowakame33: 誰とは言わないけどTAP行って帰って来た時には君の家無くなってるかもよ？,0,2
885,1194985315926036486,2019-11-14 23:27:55,は？ https://t.co/wUneutFlku,2,0
886,1194945823735349248,2019-11-14 20:51:00,まあいいや花形くんがスマブラ持ってるし,1,0
887,1194945748699209728,2019-11-14 20:50:42,すまんなちょっとだけ消えてもらうよスマブラくん(データは残るけど),2,0
888,1194945606243901440,2019-11-14 20:50:08,あかん、スマブラの容量がデカすぎて入りきらねぇ,1,0
889,1194943355282587648,2019-11-14 20:41:11,町かどで見つけた 大事な宝物たとえ君が遠く離れても 必ず追いかけるよずっと輝いてる 未来はここにあるお楽しみはこれから https://t.co/CCk5ewUfuS,10,0
890,1194940782114820096,2019-11-14 20:30:58,コンビニがクレカ使えないと聞いて泣いている,2,0
891,1194937067244941318,2019-11-14 20:16:12,RT @love___untiman: LINEで「笑」か「w」にするかは相手に一致させるので、相手が笑い始めるまで決して笑わない,0,42900
892,1194891097803149312,2019-11-14 17:13:32,めちゃくそに興奮してる,0,0
893,1194890264722063360,2019-11-14 17:10:13,さーーお勉強頑張ったから明日からポケモンだぜーーーーーーうおおおおおおお,0,0
894,1194862664691773440,2019-11-14 15:20:33,単行本この調子でいくとゴールインしたツーショットとかになりませんよね四葉以外許さんからな頼むぞ,0,0
895,1194862481681698816,2019-11-14 15:19:49,RT @negi_haruba: 単行本とキャラブック届いた！明日発売です！ https://t.co/hDXWHsKySn,0,10886
896,1194823701033676802,2019-11-14 12:45:43,演習量が足りない！,1,0
897,1194822743847342081,2019-11-14 12:41:55,キルヒホッフのところ計算ミスのせいで20点ごっそり落としててワロタね,1,1
898,1194794448342798337,2019-11-14 10:49:29,オームとヘンリーとファラッドがわからないせいで10点引かれる19電気回路中間テスト,1,0
899,1194769479399432193,2019-11-14 09:10:16,ということを授業アンケに書こうと思います,0,0
900,1194769341415223298,2019-11-14 09:09:43,電気回路さー講義ノートの印刷は一気にやらせてくれよーー毎週毎週webclassに配布してくると面倒だし忘れる可能性一気にあがるしたのむよーーー,3,0
901,1194607282677403650,2019-11-13 22:25:45,リングフィット絶対疲れて三日坊主とかになるからやめたほうがいいね,0,0
902,1194605840734412801,2019-11-13 22:20:01,RT @udukikohh: 配信内で言ってた金ネジキラスト。このあと２２時３０分からやります。これで無理ならいったん休止や！,0,123
903,1194537315000963072,2019-11-13 17:47:43,二宮和也の名前のほうが「かずや」じゃなくて「かずなり」っていう話、3年前くらいに一度聞いてほぇーってなってたけど今まで忘れてたにょ,1,0
904,1194529503927619584,2019-11-13 17:16:41,みんなからの匿名質問を募集中！こんな質問に答えてるよ● いつもうちの後輩が部活でお世話…#質問箱 #匿名質問募集中https://t.co/Tz5bELOQUc,0,0
905,1194308290173292544,2019-11-13 02:37:40,深夜にネットサーフィンしてたら社学のレポートのいいネタが見つかってホクホクしている,0,0
906,1194297212081074176,2019-11-13 01:53:38,いやーーマージでIAの声いいよなしぬほどすきすぎる,1,0
907,1194291591260725250,2019-11-13 01:31:18,少年ブレイブとかマジで一生歌詞に共感しまくれるあんなに淡々と歌ってるのになんで泣けるんでしょうねあれ,0,0
908,1194288698994515968,2019-11-13 01:19:49,みたいなことをじんさんが言ってたけどこれはめちゃくちゃわかるなあと思った,1,0
909,1194287982733168641,2019-11-13 01:16:58,IAに限らずだけど、ボカロって他人の心情を感情的にならずにそのままストレートに伝えてくれる感じがいいよね人間の声を使うとどうしても語気を強めたりして感情が入ったりするんけど、それがフラットになることによって逆に歌詞がそのまんまの形で心に刺さってくる,4,0
910,1194284821045923840,2019-11-13 01:04:24,蜜柑星とカゲプロにボカロの青春の85%を費やした人間なのですごくわかる,2,0
911,1194284629806608386,2019-11-13 01:03:39,RT @1919FI_: 蜜柑星然りカゲプロ然りIAといえばやっぱり夏曲のイメージがある,0,2
912,1194250147862958080,2019-11-12 22:46:38,シチュー作ったうますぎわろた,2,0
913,1194187373619236864,2019-11-12 18:37:11,もう過ぎてるからな意味ないからな1日遅れは価値が下がるからな https://t.co/uicEQeCGnv,1,0
914,1194186733769777154,2019-11-12 18:34:38,ぼきもシチューつくるにょーーーうにゃにゃにゃにゃにゃ,1,0
915,1194186662592409601,2019-11-12 18:34:21,RT @Gelidium_31: つくれた～🍲❄️音がたいへん良い https://t.co/zsEHmzCFlG,0,89
916,1194186309964685312,2019-11-12 18:32:57,卯月コウ最近金ネジキのモチベ高いのだいぶ評価できる,0,0
917,1194186130620473345,2019-11-12 18:32:15,RT @udukikohh: 20時から、ネジキくん壊しちゃうよぉ(^o^)🧸アハッ⭐︎,0,259
918,1194153510025121793,2019-11-12 16:22:37,シチューって豚肉でもいいよね別にうにゃーーーーー,0,0
919,1194152830132555776,2019-11-12 16:19:55,俺も今日シチュー作るかぁやっほほっほっほっほーー(脳死オタク),0,0
920,1194152676369387521,2019-11-12 16:19:18,RT @Gelidium_31: 今日はシチューつくってみる！やっほっほほっほっほー,0,27
921,1194141197893173248,2019-11-12 15:33:42,誰か過去問とか持ってたりしない…？,3,0
922,1194141104402321408,2019-11-12 15:33:20,コンピ概論ガチであぶねえから可で滑り込まねえとやばみ,1,0
923,1194140074545336320,2019-11-12 15:29:14,東京授業の半分を教科書なしで履修させられる大学,1,0
924,1194120186606960641,2019-11-12 14:10:12,しーげんごめんどくちゃいちゃい,2,0
925,1194118095226335233,2019-11-12 14:01:54,うおおおおお12宮Xレア,0,0
926,1193900440611540993,2019-11-11 23:37:01,さっきから「そうはならんやろ」っていいながらゲラゲラ笑ってる,0,0
927,1193900110196822019,2019-11-11 23:35:42,ぼく勉まーじで先生に寄りすぎやろ先輩と緒方理珠をもっとだせコラ,0,0
928,1193894561203904512,2019-11-11 23:13:39,ポッキーのガッキーは世界で一番可愛い間違いない,1,0
929,1193894406576721921,2019-11-11 23:13:02,RT @yeskiri: ポッキーといえばこのCMhttps://t.co/CB7XySj5pk,0,18837
930,1193885929988972550,2019-11-11 22:39:21,すもももももももももももももももももももももももももももももももももももものうち！w,1,0
931,1193846680082243584,2019-11-11 20:03:23,ブラックコーヒー美味しく飲める舌がほしいーのだーーーカフェオレもカフェラテも正直苦いから無理なのだーーーー,0,0
932,1193846078648414208,2019-11-11 20:01:00,酒が飲めないのは人生になんのデメリットもないからいいけど、コーヒーが飲めないのはカフェイン摂取が難しいという点でキツい砂糖取ると血糖値上がって眠くなるから意味ないんだよね,3,0
933,1193845673986117632,2019-11-11 19:59:23,ドトールとスタバってスイーツ屋さんですよね？んでおまけでコーヒーとか売ってるっていう,2,0
934,1193845461532078081,2019-11-11 19:58:33,スタバとドトールはしごするのはさすがに糖分がやばい,2,0
935,1193826696127868929,2019-11-11 18:43:59,みんなからの匿名質問を募集中！こんな質問に答えてるよ● いつもうちの後輩が部活でお世話…#質問箱 #匿名質問募集中https://t.co/Tz5bELOQUc,0,0
936,1193796860734930945,2019-11-11 16:45:25,あーめふってんじゃーーん,0,0
937,1193782636369432576,2019-11-11 15:48:54,昭和のドラマ、西部警察くらいしかわかんないのでついていけない,0,0
938,1193767399767437313,2019-11-11 14:48:21,ぶあーーっと一気に解説する感じですかなるほど,0,0
939,1193708895794941958,2019-11-11 10:55:53,にゅーなるさん3回くらい観測してんだけど、もし別の女子と見間違えてたらどうしようとかいう理由で無限に話しかけられない,6,3
940,1193708204275879937,2019-11-11 10:53:08,小説速読RTAはぁじまぁるよお,0,0
941,1193679466872082433,2019-11-11 08:58:57,"あと2分♪ (@ 尾山台駅 - @tokyu_official in 世田谷区, 東京都) https://t.co/AEsftveUa7",2,0
942,1193679324240470016,2019-11-11 08:58:23,！？ https://t.co/vokJwWZC33,0,0
943,1193672951339446272,2019-11-11 08:33:03,若干遅刻,0,0
944,1193515433317396480,2019-11-10 22:07:08,ぬあーーーーワロリアスーーーーー,0,0
945,1193508945651847170,2019-11-10 21:41:21,一人鍋しながら卯月コウの金ネジキ鑑賞,1,0
946,1193508824679714816,2019-11-10 21:40:52,RT @udukikohh: 【ポケモンHGSS】剣盾発売までに金ネジキクリアする！【初挑戦】 https://t.co/OXam5qaVAy @YouTubeより,0,84
947,1193507995079954432,2019-11-10 21:37:34,そして肉の冷凍保存を覚えたので圧倒的成長した,0,0
948,1193507889609994240,2019-11-10 21:37:09,鍋、やはり美味し,2,0
949,1193494650834710528,2019-11-10 20:44:33,RT @anime_oregairu: 俺ガイル完、最新PVを公開いたしました！さらに、公式HPもリニューアル！！＃oregairuhttps://t.co/cwLf35AfRo,0,2856
950,1193393493382557696,2019-11-10 14:02:35,ゆるキャン履修終了しましたきらら作品の中でダントツトップの神アニメ生きてて良かったです,1,0
951,1193385135661432833,2019-11-10 13:29:23,あーーーートマトすき焼きだとおーーーーーなんじゃそれはーーーーー,1,0
952,1193384045876375552,2019-11-10 13:25:03,あーーすき焼きかあーーーいいなあーーー今度作るかーーーーー,0,0
953,1193375419963080704,2019-11-10 12:50:46,なでしこちゃんわかるよ…浜松は静岡感がないんだよ…遠州弁は三河弁と若干混じってるとこあるし、静岡より豊橋に遊びに行くことのほうが多いよ…わかる…わかりすぎてつらい…,2,0
954,1193372669648879616,2019-11-10 12:39:50,ふぁーーーー神神神限界,0,0
955,1193372611092201473,2019-11-10 12:39:36,なんでさあ！！先生役が伊藤静さんなんですか！！！このアニメ僕を殺しに来てるでしょ！！！ねえ！！！😡😡😡😡😡😡,0,0
956,1193372211333124096,2019-11-10 12:38:01,あ゛ーーーーーなんだこのりえりー可愛すぎだろふざけんな,0,0
957,1193371197066493958,2019-11-10 12:33:59,あーーークリスマスキャンプかーーーーー,0,0
958,1193368737652461568,2019-11-10 12:24:13,ゆるキャンのすべてが尊すぎて泣きそう,1,0
959,1193364199033860096,2019-11-10 12:06:11,これ10万RTいっていいネタでしょ,1,0
960,1193363898180653058,2019-11-10 12:04:59,RT @Plackdragon: どうしたみんな…忘れちまったのか？俺だよ俺、 コンドームだよ！！じゃあまずは薄々の0.01mmギャグいくぜ！コンドームこの前 痴漢で捕まっちまってなぁ、けど結構 裁判は長引いてるんだ…だってコンドームそう…否認してるからね！！！！…,0,3632
961,1193363872838643712,2019-11-10 12:04:53,RT @Plackdragon: じゃあ続いて 薄々の0.02mmギャグ行くぜ！コンドームこの前 紐無しバンジーやらないかって言われたんだ…けどコンドームは付けてやることにしたぜ…だって付けてやらないと…生死がかかっちゃうからね！！ﾋﾞﾖﾖｰﾝコンッッドォォオ…,0,868
962,1193362637582585857,2019-11-10 11:59:59,ゆるキャンのスタッフは関東勢ということがよくわかったぜ…,0,0
963,1193362493537570816,2019-11-10 11:59:24,ちなみに磐田「市」の場合は、い→わ↑た↑で合ってるけど、磐田単体で発音したり、サッカーJ1のジュビロ磐田の発音は、い↑わ→た↓じゃないとダメだからな！(クソめんどくさい地元民),1,0
964,1193361770737307648,2019-11-10 11:56:32,おい！磐田のアクセントは、い→わ↑た↑じゃねえぞ！！！い↑わ→た↓！！！！ロ↑シ→ア↓とおなじだぞ間違えるな！！！,0,0
965,1193359270168842240,2019-11-10 11:46:36,このアニメきらら作品の中でダントツトップだわ強すぎる,0,0
966,1193358666289864705,2019-11-10 11:44:12,飯食ってるなでしこちゃん無限に可愛いから無限に食ってて欲しい,0,0
